0.00766373 -0.03970960 0.00369135
-0.00556986 0.02557638 0.00809633
-0.02484027 0.02759823 -0.03036137
-0.01134819 0.00023713 -0.02247658
-0.04573593 -0.02905975 -0.02224757
0.02111022 0.01300142 0.01282020
-0.03461225 -0.02597807 -0.03955177
0.01797194 0.01058657 -0.01609906
0.01369151 0.03045879 0.01072860
-0.01547594 0.03346134 0.03716797
-0.03678482 0.00165624 -0.02806131
0.02108250 0.02195024 0.04062897
-0.04262637 0.04685879 0.00926219
-0.04937707 -0.04362145 0.03102937
0.03802573 0.00539793 -0.01430262
-0.00881508 0.02647289 -0.02833875
-0.01215668 -0.02385745 0.02573122
-0.02776761 -0.01856824 -0.02522396
-0.02108135 0.03346681 0.01710523
0.01236625 -0.02845289 0.04502300
0.01684196 0.03902287 -0.01096041
-0.03429188 0.04248416 0.03197469
0.03687649 -0.02012387 -0.01165830
-0.03408650 0.00781483 -0.04446405
0.00401554 -0.04657840 -0.04898038
0.01770819 -0.01153799 -0.04892275
-0.01673660 -0.03741045 -0.04123085
0.01495263 -0.04803669 -0.03933588
0.00914254 -0.04330170 -0.03512823
0.02774348 0.00827210 -0.01100297
0.02593852 -0.00648114 0.01166885
-0.00944452 0.03778419 0.02691263
0.03191706 0.00385477 -0.02826953
0.00608168 0.01517704 -0.01348523
0.04379418 -0.02841109 0.01315574
-0.03258792 -0.00917038 -0.00545251
-0.02296756 0.00550267 0.01551386
-0.00724132 0.01997699 -0.03621313
0.04636193 -0.01873205 -0.00493825
0.03619184 -0.04629903 0.02652512
0.04066106 0.01077014 -0.02619800
0.04523229 -0.02752678 -0.00986990
-0.04281195 -0.04520088 -0.02257174
0.03163276 -0.00453752 -0.00401380
-0.02127934 -0.04248889 -0.01676485
0.03922331 -0.00763107 0.04134235
-0.02946813 -0.02648212 0.01729670
0.03390340 -0.02328546 -0.04031363
0.00599154 -0.01132224 0.01269909
-0.01300185 0.02991709 0.04870653
-0.00157400 0.01460910 0.00318742
-0.02051091 0.04644388 -0.01744970
-0.02726990 0.01894233 0.00142763
-0.01901062 0.00136717 -0.00584883
0.04977224 -0.02633889 0.02839962
-0.01002716 -0.00006488 -0.02958071
0.04682200 0.02273504 0.00888327
0.00593560 -0.04157400 -0.04460257
0.01751910 -0.01524657 0.02879237
0.02559945 0.01146171 -0.02634952
0.01547458 0.01595508 0.00036557
0.02647669 -0.00375494 -0.01316440
0.04869704 -0.02871663 0.03219230
-0.02625862 0.04307883 0.02358512
0.04939576 0.04071773 0.03878038
-0.02803686 -0.04881962 0.03588122
0.03667322 0.00626113 0.00816125
0.00352710 0.01781453 0.01722876
0.00043559 -0.03384669 0.04685486
-0.03477209 0.00967859 -0.00141681
-0.02048197 -0.00208039 -0.01021324
-0.01098967 0.00005536 -0.03671094
0.03782522 -0.01416572 -0.04461940
-0.04623640 0.03854680 -0.02968961
-0.03333744 0.01182652 0.02538769
-0.02241818 0.01803548 0.03047911
-0.01677580 0.03519380 0.02391696
-0.04636918 0.04725898 0.03490740
-0.00090400 -0.01520520 -0.01260293
-0.00755276 0.00952552 -0.04203491
0.01206978 -0.02530171 -0.03824951
-0.01571051 -0.03030247 -0.01031120
0.04486455 0.03823833 -0.00782534
0.04838971 0.00478032 -0.02444076
-0.04262723 0.02360570 -0.03107332
-0.01697128 0.03716923 -0.01365634
0.04448470 -0.03698300 -0.04142802
0.00746175 0.01103078 -0.03165221
0.00161835 -0.02746155 0.03146444
-0.01522754 -0.01480301 -0.02990003
0.02237970 -0.03871134 -0.02639692
0.00674165 0.00135006 0.00125949
0.00713919 -0.00675438 0.03794330
0.03156578 -0.03559726 -0.00078734
0.02642864 -0.00866000 -0.04708190
0.01364973 -0.02631214 0.00727394
0.04422488 0.04299255 0.02094467
0.02071105 -0.02599083 -0.00139231
0.01813272 -0.01603488 0.03126187
-0.00697894 0.03320179 -0.04908559
-0.02294303 0.01602970 0.00972900
0.01806472 0.00797662 -0.00011104
0.04048874 -0.00210350 0.01715843
0.02657863 0.02587720 -0.01820641
-0.04474581 0.01258036 -0.01689160
-0.01942722 -0.04651012 -0.01921579
0.01868106 0.00480385 -0.00823279
-0.00685739 -0.03447261 -0.00210763
0.01196608 0.04549642 0.03830280
0.00737799 -0.01068157 -0.00488045
-0.02128571 0.03761075 -0.03624152
0.01074175 0.04778537 -0.00304563
0.04327906 -0.00085703 0.04978688
0.00077982 0.04766740 -0.00102254
-0.04008286 0.03403931 -0.02563109
-0.04494613 -0.00664109 -0.03305575
-0.03825189 0.00731013 0.04324707
-0.03503148 -0.03752954 0.03403085
-0.04199214 0.00264541 -0.04032788
-0.01458277 -0.02234179 -0.01550884
-0.04345054 0.04973707 -0.00139408
-0.01310930 -0.04679306 0.03696410
0.00504976 0.01378338 0.04109636
0.04560121 0.00838337 -0.00157418
0.01345565 -0.03997565 -0.01030356
0.00488582 0.01216198 -0.02267873
-0.00619480 0.04978476 -0.01878389
0.01341505 -0.02148054 -0.03424876
